E_true,E_pred_v5,Error_v5,|Error_v5|,E_pred_v6,Error_v6,|Error_v6|,E_pred_v7,Error_v7,|Error_v7|
205.1872,205.61179,0.42459106,0.42459106,207.61731,2.4301147,2.4301147,207.47539,2.2881927,2.2881927
258.12894,253.81898,-4.309952,4.309952,255.11035,-3.0185852,3.0185852,254.89812,-3.2308197,3.2308197
193.38513,194.32771,0.9425812,0.9425812,192.71,-0.6751251,0.6751251,192.46632,-0.918808,0.918808
273.2222,263.32803,-9.894165,9.894165,265.44812,-7.7740784,7.7740784,265.36456,-7.8576355,7.8576355
196.21736,192.9269,-3.2904663,3.2904663,196.68407,0.46670532,0.46670532,196.54973,0.33236694,0.33236694
205.4378,209.0376,3.5997925,3.5997925,208.27666,2.838852,2.838852,207.98944,2.5516357,2.5516357
143.44487,144.63576,1.1908875,1.1908875,144.54129,1.0964203,1.0964203,144.48326,1.0383911,1.0383911
179.43164,189.10596,9.674316,9.674316,186.58876,7.1571198,7.1571198,186.34805,6.9164124,6.9164124
53.982376,51.264465,-2.7179108,2.7179108,51.124,-2.8583755,2.8583755,51.30376,-2.6786156,2.6786156
96.60449,97.99659,1.3920975,1.3920975,98.42391,1.8194199,1.8194199,98.363945,1.7594528,1.7594528
77.527016,77.083046,-0.44396973,0.44396973,78.89455,1.3675308,1.3675308,79.7566,2.2295837,2.2295837
11.366426,12.219425,0.85299873,0.85299873,11.748522,0.38209534,0.38209534,11.632675,0.2662487,0.2662487
28.865677,28.394552,-0.47112465,0.47112465,28.948961,0.08328438,0.08328438,28.991524,0.12584686,0.12584686
62.708557,61.600014,-1.1085434,1.1085434,62.427185,-0.28137207,0.28137207,62.58844,-0.12011719,0.12011719
39.11008,38.953274,-0.15680695,0.15680695,39.84189,0.7318077,0.7318077,39.929893,0.8198128,0.8198128
83.75388,82.32887,-1.4250107,1.4250107,82.35331,-1.4005737,1.4005737,82.27189,-1.4819946,1.4819946
76.90976,75.65105,-1.2587128,1.2587128,75.94095,-0.96881104,0.96881104,75.80666,-1.103096,1.103096
67.44497,66.65824,-0.7867279,0.7867279,68.50822,1.0632477,1.0632477,68.6925,1.2475281,1.2475281
343.31497,340.67862,-2.6363525,2.6363525,341.081,-2.2339783,2.2339783,340.6281,-2.6868591,2.6868591
51.07816,50.29357,-0.78458786,0.78458786,49.324642,-1.7535172,1.7535172,49.16842,-1.9097404,1.9097404
265.28473,267.92096,2.6362305,2.6362305,263.7824,-1.5023193,1.5023193,263.92725,-1.3574829,1.3574829
309.32166,310.35873,1.0370789,1.0370789,308.78152,-0.5401306,0.5401306,308.3656,-0.9560547,0.9560547
232.50323,233.60866,1.105423,1.105423,235.48639,2.9831543,2.9831543,235.07431,2.5710754,2.5710754
330.67953,331.1868,0.5072632,0.5072632,330.37985,-0.29968262,0.29968262,330.0145,-0.66503906,0.66503906
58.111294,56.904686,-1.2066078,1.2066078,58.074596,-0.036697388,0.036697388,57.93676,-0.17453384,0.17453384
56.922028,57.51267,0.590641,0.590641,57.214714,0.29268646,0.29268646,57.2774,0.35537338,0.35537338
303.08023,292.9662,-10.114044,10.114044,293.33508,-9.745148,9.745148,292.77618,-10.304047,10.304047
274.2467,272.26953,-1.9771729,1.9771729,274.18253,-0.06417847,0.06417847,274.0029,-0.24380493,0.24380493
321.68756,319.96603,-1.7215271,1.7215271,318.44952,-3.238037,3.238037,318.22333,-3.4642334,3.4642334
150.3203,156.37454,6.054245,6.054245,155.49632,5.1760254,5.1760254,155.34566,5.02536,5.02536
285.3345,294.4372,9.102692,9.102692,293.48755,8.153046,8.153046,292.76492,7.43042,7.43042
333.27924,337.76877,4.4895325,4.4895325,338.21683,4.9375916,4.9375916,337.40558,4.126343,4.126343
58.662235,59.285187,0.6229515,0.6229515,59.71751,1.055275,1.055275,59.545055,0.8828201,0.8828201
75.28784,73.82327,-1.4645691,1.4645691,73.05799,-2.2298508,2.2298508,73.1405,-2.1473389,2.1473389
184.30652,187.21237,2.9058533,2.9058533,188.05426,3.7477417,3.7477417,187.89648,3.5899658,3.5899658
52.109226,53.99773,1.888504,1.888504,52.82396,0.7147331,0.7147331,52.85455,0.7453232,0.7453232
171.0221,173.1197,2.0976105,2.0976105,175.20007,4.1779785,4.1779785,174.88806,3.8659668,3.8659668
38.83599,40.847168,2.011177,2.011177,40.02083,1.1848373,1.1848373,40.042492,1.206501,1.206501
127.443214,116.572754,-10.8704605,10.8704605,127.821,0.37778473,0.37778473,128.20361,0.76039886,0.76039886
299.37775,290.89337,-8.484375,8.484375,297.43216,-1.9455872,1.9455872,297.1176,-2.2601318,2.2601318
195.452,199.61398,4.1619873,4.1619873,199.6064,4.1544037,4.1544037,199.31116,3.8591614,3.8591614
154.0142,152.9621,-1.0521088,1.0521088,155.99986,1.9856567,1.9856567,155.99985,1.9856415,1.9856415
99.18743,98.09301,-1.0944214,1.0944214,99.872536,0.68510437,0.68510437,99.78637,0.598938,0.598938
51.099594,51.599968,0.50037384,0.50037384,51.160095,0.0605011,0.0605011,51.293163,0.19356918,0.19356918
223.56711,225.61856,2.0514526,2.0514526,227.00867,3.4415588,3.4415588,227.31941,3.752304,3.752304
16.102524,16.323751,0.22122765,0.22122765,16.633436,0.5309124,0.5309124,16.300581,0.19805717,0.19805717
151.17764,151.5208,0.3431549,0.3431549,154.4645,3.28685,3.28685,154.16954,2.9918976,2.9918976
18.142399,17.683352,-0.45904732,0.45904732,18.228178,0.08577919,0.08577919,18.09535,-0.04704857,0.04704857
234.73357,236.85037,2.116806,2.116806,236.78809,2.0545197,2.0545197,236.57553,1.8419647,1.8419647
330.36575,321.946,-8.419739,8.419739,320.759,-9.6067505,9.6067505,320.3403,-10.025452,10.025452
226.81271,221.56613,-5.246582,5.246582,220.68541,-6.127304,6.127304,220.89682,-5.9158936,5.9158936
160.16356,160.4241,0.26054382,0.26054382,160.80933,0.6457672,0.6457672,160.67316,0.5095978,0.5095978
294.4783,298.98056,4.5022583,4.5022583,303.06134,8.583038,8.583038,302.78003,8.301727,8.301727
16.511723,16.118435,-0.39328766,0.39328766,16.902287,0.39056396,0.39056396,16.605402,0.09367943,0.09367943
226.14061,228.51831,2.3777008,2.3777008,226.04655,-0.094055176,0.094055176,225.6194,-0.5212097,0.5212097
286.9583,290.95078,3.9924622,3.9924622,290.9966,4.0382996,4.0382996,290.6397,3.6813965,3.6813965
95.702225,93.02633,-2.6758957,2.6758957,93.8765,-1.8257217,1.8257217,93.75698,-1.9452438,1.9452438
266.7297,265.8298,-0.89990234,0.89990234,267.626,0.89630127,0.89630127,267.41476,0.6850586,0.6850586
105.26279,108.73285,3.4700623,3.4700623,106.81968,1.5568924,1.5568924,106.70291,1.4401245,1.4401245
312.98877,320.2369,7.2481384,7.2481384,318.38733,5.3985596,5.3985596,317.97745,4.988678,4.988678
50.29689,50.718613,0.4217224,0.4217224,50.741703,0.44481277,0.44481277,50.645996,0.34910583,0.34910583
237.87418,238.59775,0.7235718,0.7235718,240.53867,2.6644897,2.6644897,240.52592,2.6517487,2.6517487
137.64658,140.40451,2.7579346,2.7579346,140.6849,3.03833,3.03833,140.71838,3.0718079,3.0718079
150.3927,153.21692,2.8242188,2.8242188,153.27922,2.8865204,2.8865204,152.98302,2.5903168,2.5903168
225.02774,229.538,4.510254,4.510254,227.89203,2.8642883,2.8642883,227.84326,2.8155212,2.8155212
84.96881,83.95723,-1.0115814,1.0115814,84.07896,-0.88985443,0.88985443,84.173134,-0.7956772,0.7956772
52.38477,52.72101,0.33623886,0.33623886,50.625275,-1.7594948,1.7594948,50.87837,-1.5064011,1.5064011
187.00485,183.96678,-3.0380707,3.0380707,184.65402,-2.35083,2.35083,184.38539,-2.619461,2.619461
162.88077,162.98938,0.10861206,0.10861206,162.65277,-0.22799683,0.22799683,162.31766,-0.56311035,0.56311035
101.47755,98.97988,-2.4976654,2.4976654,100.64418,-0.8333664,0.8333664,100.57245,-0.90509796,0.90509796
260.816,267.6302,6.8141785,6.8141785,266.28055,5.4645386,5.4645386,265.92975,5.113739,5.113739
29.154266,30.496696,1.3424301,1.3424301,27.91259,-1.2416763,1.2416763,28.036919,-1.1173477,1.1173477
61.63292,61.28794,-0.34497833,0.34497833,61.224262,-0.40865707,0.40865707,61.31462,-0.31829834,0.31829834
229.20673,229.14696,-0.059768677,0.059768677,229.51837,0.3116455,0.3116455,229.64665,0.43992615,0.43992615
108.91817,105.557,-3.361168,3.361168,104.61903,-4.2991333,4.2991333,104.86987,-4.048294,4.048294
35.291676,35.482517,0.19084167,0.19084167,35.84504,0.5533638,0.5533638,35.765327,0.4736519,0.4736519
201.0214,200.99005,-0.031341553,0.031341553,201.49431,0.47291565,0.47291565,201.12434,0.10295105,0.10295105
214.76091,221.64276,6.881851,6.881851,221.70668,6.9457703,6.9457703,221.26593,6.50502,6.50502
248.15704,250.41194,2.254898,2.254898,250.34349,2.1864471,2.1864471,250.18039,2.023346,2.023346
249.58984,246.49608,-3.0937653,3.0937653,244.47739,-5.1124573,5.1124573,243.89984,-5.6900024,5.6900024
126.41626,130.0095,3.5932465,3.5932465,130.14067,3.724411,3.724411,130.02737,3.6111145,3.6111145
18.88234,17.997005,-0.885334,0.885334,17.758938,-1.1234016,1.1234016,17.807222,-1.0751171,1.0751171
277.24915,279.68005,2.4309082,2.4309082,284.43527,7.1861267,7.1861267,283.84525,6.5961,6.5961
224.68619,217.65164,-7.034546,7.034546,219.08922,-5.5969696,5.5969696,219.13919,-5.546997,5.546997
246.37167,242.15688,-4.214798,4.214798,243.76381,-2.6078644,2.6078644,243.36266,-3.009018,3.009018
189.43617,187.02492,-2.411255,2.411255,188.27147,-1.1647034,1.1647034,188.05486,-1.3813171,1.3813171
183.67157,183.64075,-0.030822754,0.030822754,185.38339,1.7118225,1.7118225,185.06967,1.3981018,1.3981018
304.86346,297.15897,-7.7044983,7.7044983,303.43365,-1.4298096,1.4298096,302.95343,-1.9100342,1.9100342
145.41988,150.78635,5.3664703,5.3664703,149.52763,4.1077576,4.1077576,149.62646,4.2065887,4.2065887
101.465034,103.902054,2.4370193,2.4370193,103.5595,2.0944672,2.0944672,103.21208,1.7470474,1.7470474
35.730145,34.93864,-0.7915039,0.7915039,35.737694,0.007549286,0.007549286,35.846203,0.11605835,0.11605835
303.2622,303.34488,0.08267212,0.08267212,302.12158,-1.140625,1.140625,301.95337,-1.3088379,1.3088379
177.30368,180.19527,2.8915863,2.8915863,178.91048,1.6067963,1.6067963,178.91705,1.6133728,1.6133728
192.3236,187.59468,-4.7289124,4.7289124,189.53426,-2.7893372,2.7893372,189.47983,-2.8437653,2.8437653
275.0433,281.54987,6.5065613,6.5065613,279.5856,4.5422974,4.5422974,279.42422,4.3809204,4.3809204
333.28375,324.84753,-8.436218,8.436218,325.2043,-8.079437,8.079437,324.60605,-8.677704,8.677704
212.57431,210.66089,-1.9134216,1.9134216,210.19849,-2.375824,2.375824,210.12308,-2.451233,2.451233
333.0313,332.00714,-1.0241699,1.0241699,330.8606,-2.1707153,2.1707153,330.05548,-2.97583,2.97583
195.64207,197.24408,1.602005,1.602005,197.84282,2.2007446,2.2007446,197.72955,2.0874786,2.0874786
168.79865,167.12541,-1.673233,1.673233,168.70248,-0.09616089,0.09616089,168.7191,-0.07954407,0.07954407
74.34775,76.928314,2.5805664,2.5805664,76.822205,2.4744568,2.4744568,76.84024,2.4924927,2.4924927
94.28117,91.6203,-2.6608734,2.6608734,92.21954,-2.0616302,2.0616302,92.18416,-2.0970154,2.0970154
126.11714,123.98686,-2.1302795,2.1302795,126.298225,0.18108368,0.18108368,126.129135,0.011993408,0.011993408
30.702759,27.25541,-3.4473495,3.4473495,26.89825,-3.8045082,3.8045082,27.007885,-3.6948738,3.6948738
348.5094,340.76874,-7.7406616,7.7406616,343.99487,-4.5145264,4.5145264,343.04813,-5.461273,5.461273
120.736626,115.753334,-4.9832916,4.9832916,119.35929,-1.3773346,1.3773346,119.1959,-1.5407257,1.5407257
197.57266,196.41714,-1.1555176,1.1555176,195.47011,-2.1025543,2.1025543,195.16473,-2.4079285,2.4079285
56.40809,59.61364,3.2055511,3.2055511,58.030666,1.6225777,1.6225777,58.14864,1.740551,1.740551
37.149395,37.733288,0.5838928,0.5838928,37.576694,0.4272995,0.4272995,37.437794,0.28839874,0.28839874
107.44094,110.87528,3.4343414,3.4343414,109.382904,1.9419632,1.9419632,109.25163,1.8106918,1.8106918
153.31978,151.98853,-1.331253,1.331253,154.50809,1.1883087,1.1883087,154.1155,0.79571533,0.79571533
97.16693,97.89751,0.73057556,0.73057556,96.41903,-0.7479019,0.7479019,96.80546,-0.36147308,0.36147308
47.783978,50.348972,2.5649948,2.5649948,50.21737,2.4333916,2.4333916,50.075737,2.2917595,2.2917595
143.77357,147.21848,3.4449005,3.4449005,147.11572,3.3421478,3.3421478,147.01843,3.2448578,3.2448578
130.77905,128.63475,-2.1443024,2.1443024,130.99535,0.21629333,0.21629333,130.7597,-0.019348145,0.019348145
18.797121,19.812317,1.0151958,1.0151958,19.74834,0.95121956,0.95121956,19.745699,0.9485779,0.9485779
297.86526,292.75272,-5.112549,5.112549,293.8112,-4.054077,4.054077,293.22882,-4.636444,4.636444
210.37901,210.72618,0.34716797,0.34716797,210.31247,-0.06654358,0.06654358,210.36536,-0.013656616,0.013656616
130.54672,133.81969,3.2729645,3.2729645,131.59753,1.0508118,1.0508118,131.53726,0.99053955,0.99053955
30.440111,31.231308,0.7911968,0.7911968,31.635832,1.1957207,1.1957207,31.708084,1.267973,1.267973
293.22824,295.6428,2.4145508,2.4145508,292.84973,-0.37850952,0.37850952,292.6425,-0.5857544,0.5857544
315.83304,317.54102,1.7079773,1.7079773,317.81342,1.9803772,1.9803772,317.41443,1.5813904,1.5813904
192.02484,189.5296,-2.4952393,2.4952393,188.02614,-3.998703,3.998703,187.48776,-4.537079,4.537079
335.12292,338.27573,3.1528015,3.1528015,342.77887,7.655945,7.655945,342.44806,7.3251343,7.3251343
218.43744,216.80756,-1.6298828,1.6298828,218.3804,-0.057037354,0.057037354,218.14398,-0.29345703,0.29345703
182.59863,176.49443,-6.1042023,6.1042023,174.08876,-8.509872,8.509872,175.02567,-7.5729675,7.5729675
285.6565,288.2265,2.5700073,2.5700073,284.6959,-0.9606018,0.9606018,284.0401,-1.616394,1.616394
111.571,114.37796,2.806961,2.806961,115.71473,4.14373,4.14373,115.62362,4.05262,4.05262
162.10356,164.48041,2.3768463,2.3768463,163.23555,1.1319885,1.1319885,162.77405,0.67048645,0.67048645
21.49609,20.976564,-0.5195255,0.5195255,20.899014,-0.5970764,0.5970764,21.041477,-0.45461273,0.45461273
257.285,257.26617,-0.018829346,0.018829346,260.24945,2.964447,2.964447,259.8866,2.601593,2.601593
347.63422,345.46835,-2.165863,2.165863,352.1112,4.4769897,4.4769897,350.39624,2.762024,2.762024
43.000256,40.678074,-2.3221817,2.3221817,40.466114,-2.5341415,2.5341415,40.54772,-2.4525337,2.4525337
232.55807,233.40536,0.84729004,0.84729004,234.59883,2.0407562,2.0407562,234.17795,1.619873,1.619873
152.74068,151.06134,-1.6793365,1.6793365,151.59221,-1.148468,1.148468,151.44904,-1.2916412,1.2916412
284.3345,288.50555,4.171051,4.171051,289.01654,4.6820374,4.6820374,289.09833,4.7638245,4.7638245
216.41122,219.2271,2.8158722,2.8158722,222.74432,6.3330994,6.3330994,222.51682,6.105591,6.105591
76.78907,75.20131,-1.5877609,1.5877609,76.31021,-0.47885895,0.47885895,76.205574,-0.5834961,0.5834961
100.44061,99.726746,-0.7138672,0.7138672,97.280075,-3.1605377,3.1605377,96.96183,-3.4787827,3.4787827
150.59322,149.23404,-1.3591766,1.3591766,149.76535,-0.8278656,0.8278656,150.1124,-0.4808197,0.4808197
285.66733,278.9843,-6.683014,6.683014,279.77698,-5.8903503,5.8903503,279.53802,-6.129303,6.129303
12.6627445,13.764483,1.1017389,1.1017389,13.767739,1.1049948,1.1049948,13.546247,0.883502,0.883502
190.3481,184.42267,-5.9254303,5.9254303,187.0146,-3.333496,3.333496,187.20874,-3.1393585,3.1393585
165.71837,164.8049,-0.9134674,0.9134674,166.13547,0.417099,0.417099,165.76721,0.048843384,0.048843384
97.226555,100.38971,3.1631546,3.1631546,99.11213,1.8855743,1.8855743,99.06014,1.8335876,1.8335876
166.74002,170.90471,4.164688,4.164688,168.95433,2.2143097,2.2143097,168.49026,1.7502441,1.7502441
104.71092,104.23348,-0.47743988,0.47743988,105.233376,0.5224533,0.5224533,105.39645,0.685524,0.685524
77.12354,76.69884,-0.4247055,0.4247055,78.826935,1.703392,1.703392,78.71246,1.5889206,1.5889206
97.274574,99.55763,2.2830582,2.2830582,98.124115,0.8495407,0.8495407,98.06286,0.7882843,0.7882843
323.25247,328.38574,5.1332703,5.1332703,326.11868,2.866211,2.866211,325.84747,2.5950012,2.5950012
294.99002,295.32257,0.33255005,0.33255005,296.42905,1.4390259,1.4390259,295.6193,0.62927246,0.62927246
76.4506,75.27459,-1.1760101,1.1760101,75.45033,-1.000267,1.000267,75.74791,-0.7026901,0.7026901
273.40622,277.76224,4.356018,4.356018,279.23648,5.830261,5.830261,279.10162,5.695404,5.695404
72.40224,74.45252,2.0502853,2.0502853,70.91355,-1.4886856,1.4886856,71.25098,-1.1512604,1.1512604
119.11777,115.86846,-3.2493057,3.2493057,117.72189,-1.395874,1.395874,117.77187,-1.3458939,1.3458939
266.93744,266.0204,-0.9170532,0.9170532,264.45807,-2.47937,2.47937,264.14255,-2.7948914,2.7948914
94.86234,100.60427,5.741928,5.741928,96.216324,1.353981,1.353981,96.356544,1.4942017,1.4942017
55.91993,57.24253,1.3226013,1.3226013,56.89671,0.97677994,0.97677994,56.993732,1.073803,1.073803
246.9539,245.55328,-1.4006195,1.4006195,245.61237,-1.3415375,1.3415375,245.75319,-1.2007141,1.2007141
223.62979,218.37308,-5.256714,5.256714,222.32619,-1.3036041,1.3036041,222.44853,-1.1812592,1.1812592
131.78406,132.59447,0.81040955,0.81040955,132.38809,0.6040344,0.6040344,132.03606,0.2519989,0.2519989
49.140625,49.995346,0.85472107,0.85472107,49.781,0.64037323,0.64037323,49.708347,0.5677223,0.5677223
280.2819,281.85876,1.5768738,1.5768738,280.22552,-0.056365967,0.056365967,280.1743,-0.10760498,0.10760498
29.81934,30.251614,0.43227386,0.43227386,30.786894,0.9675541,0.9675541,30.842897,1.0235577,1.0235577
167.53268,172.22836,4.6956787,4.6956787,169.69403,2.1613464,2.1613464,169.10136,1.5686798,1.5686798
184.45303,183.71585,-0.7371826,0.7371826,186.02141,1.5683746,1.5683746,186.23204,1.779007,1.779007
93.87083,92.85168,-1.0191498,1.0191498,93.37493,-0.4958954,0.4958954,93.19227,-0.67855835,0.67855835
30.033506,29.048607,-0.9848995,0.9848995,29.591038,-0.44246864,0.44246864,29.825386,-0.20812035,0.20812035
214.18877,214.64479,0.45602417,0.45602417,211.22743,-2.9613342,2.9613342,211.75705,-2.431717,2.431717
219.57784,221.643,2.0651703,2.0651703,222.73473,3.1568909,3.1568909,222.99487,3.417038,3.417038
211.89514,208.02267,-3.872467,3.872467,208.31802,-3.577118,3.577118,208.04352,-3.8516235,3.8516235
46.254642,44.758442,-1.4962006,1.4962006,44.41033,-1.8443108,1.8443108,44.540142,-1.7145004,1.7145004
211.53156,210.68199,-0.8495636,0.8495636,211.65706,0.12550354,0.12550354,211.26387,-0.26768494,0.26768494
294.4089,290.7139,-3.6950073,3.6950073,289.1252,-5.2836914,5.2836914,289.0274,-5.3815002,5.3815002
32.908123,31.476738,-1.431385,1.431385,31.598614,-1.3095093,1.3095093,31.713871,-1.194252,1.194252
73.87101,73.55695,-0.3140564,0.3140564,74.886406,1.0153961,1.0153961,74.88353,1.0125198,1.0125198
105.73101,109.111946,3.3809357,3.3809357,107.54327,1.8122559,1.8122559,107.37932,1.6483078,1.6483078
28.198606,27.344301,-0.85430527,0.85430527,27.15226,-1.0463467,1.0463467,27.120312,-1.0782948,1.0782948
210.93758,202.51643,-8.421143,8.421143,205.52809,-5.409485,5.409485,205.2612,-5.6763763,5.6763763
14.539403,14.1594,-0.38000298,0.38000298,14.566603,0.027199745,0.027199745,14.505214,-0.034189224,0.034189224
347.4356,344.1969,-3.2387085,3.2387085,346.95297,-0.4826355,0.4826355,346.24573,-1.1898804,1.1898804
137.33853,136.75047,-0.5880585,0.5880585,138.1491,0.81056213,0.81056213,137.82407,0.48553467,0.48553467
117.32335,111.69894,-5.6244125,5.6244125,114.61555,-2.7078018,2.7078018,114.45574,-2.867607,2.867607
193.5481,191.9024,-1.6456909,1.6456909,190.85023,-2.6978607,2.6978607,191.45963,-2.0884705,2.0884705
217.92662,221.04482,3.1181946,3.1181946,221.18405,3.257431,3.257431,221.04239,3.1157684,3.1157684
136.35359,137.96564,1.6120453,1.6120453,137.48465,1.1310577,1.1310577,137.00298,0.64938354,0.64938354
303.7811,316.92102,13.139923,13.139923,312.44293,8.661835,8.661835,311.78403,8.00293,8.00293
265.27847,260.53128,-4.7471924,4.7471924,263.1894,-2.0890808,2.0890808,263.37027,-1.9082031,1.9082031
119.84894,124.55207,4.7031326,4.7031326,122.47841,2.6294708,2.6294708,122.31105,2.4621124,2.4621124
149.51776,144.60994,-4.9078217,4.9078217,146.2799,-3.237854,3.237854,146.24045,-3.2773132,3.2773132
179.39983,176.50183,-2.897995,2.897995,176.56778,-2.8320465,2.8320465,176.73772,-2.6621094,2.6621094
193.69864,193.37091,-0.32772827,0.32772827,194.38611,0.6874695,0.6874695,194.06604,0.36740112,0.36740112
232.86035,223.01782,-9.842529,9.842529,225.38072,-7.4796295,7.4796295,225.40707,-7.4532776,7.4532776
277.98273,283.53836,5.5556335,5.5556335,279.96246,1.9797363,1.9797363,279.48306,1.5003357,1.5003357
245.5506,254.25214,8.701538,8.701538,253.33733,7.786728,7.786728,253.43346,7.8828583,7.8828583
302.59296,302.19043,-0.40252686,0.40252686,301.99503,-0.5979309,0.5979309,301.39355,-1.1994019,1.1994019
277.55017,270.03128,-7.5188904,7.5188904,272.0133,-5.536865,5.536865,271.88657,-5.6636047,5.6636047
339.14627,339.17575,0.02947998,0.02947998,340.27844,1.1321716,1.1321716,339.4246,0.2783203,0.2783203
166.54839,166.07008,-0.478302,0.478302,166.45383,-0.094558716,0.094558716,166.24649,-0.30189514,0.30189514
177.03157,173.83176,-3.1998138,3.1998138,175.75723,-1.2743378,1.2743378,176.04906,-0.9825134,0.9825134
151.22041,155.55959,4.3391724,4.3391724,152.99501,1.7745972,1.7745972,152.91628,1.6958618,1.6958618
264.63885,267.08133,2.4424744,2.4424744,269.31094,4.6720886,4.6720886,269.21805,4.579193,4.579193
88.11612,83.76089,-4.3552322,4.3552322,85.62877,-2.4873505,2.4873505,85.481026,-2.6350937,2.6350937
94.519516,92.290306,-2.22921,2.22921,93.20477,-1.314743,1.314743,93.12611,-1.3934097,1.3934097
48.2225,48.272556,0.050056458,0.050056458,46.871674,-1.3508263,1.3508263,46.885166,-1.3373337,1.3373337
308.05356,305.22977,-2.8237915,2.8237915,308.56497,0.5114136,0.5114136,307.88882,-0.16473389,0.16473389
325.12747,322.15225,-2.9752197,2.9752197,327.83847,2.7109985,2.7109985,327.41483,2.2873535,2.2873535
75.29329,71.383194,-3.9100952,3.9100952,73.23059,-2.0626984,2.0626984,73.27608,-2.017212,2.017212
194.85402,192.09863,-2.7553864,2.7553864,191.3363,-3.5177155,3.5177155,191.52408,-3.3299408,3.3299408
142.0451,144.22968,2.1845703,2.1845703,144.14273,2.0976257,2.0976257,144.66006,2.6149597,2.6149597
131.19467,130.94894,-0.24572754,0.24572754,131.82935,0.6346741,0.6346741,131.68251,0.48783875,0.48783875
49.27717,46.81961,-2.4575577,2.4575577,46.16666,-3.110508,3.110508,46.177937,-3.0992317,3.0992317
182.96236,178.05104,-4.911316,4.911316,177.6052,-5.3571625,5.3571625,177.3226,-5.6397552,5.6397552
251.56613,248.40918,-3.156952,3.156952,256.48383,4.917694,4.917694,255.58113,4.0149994,4.0149994
52.031925,50.80456,-1.2273636,1.2273636,50.128063,-1.903862,1.903862,50.0323,-1.9996262,1.9996262
109.30471,112.65178,3.3470688,3.3470688,110.59373,1.2890167,1.2890167,110.07259,0.7678833,0.7678833
217.06137,219.149,2.0876312,2.0876312,219.07288,2.0115051,2.0115051,218.63815,1.5767822,1.5767822
185.18869,187.62508,2.436386,2.436386,188.01483,2.8261414,2.8261414,188.16974,2.9810486,2.9810486
302.78146,304.2427,1.4612427,1.4612427,308.28882,5.5073547,5.5073547,307.73798,4.9565125,4.9565125
22.299793,22.611488,0.3116951,0.3116951,21.897589,-0.4022045,0.4022045,21.677856,-0.6219368,0.6219368
121.351746,122.68602,1.3342743,1.3342743,121.93015,0.5784073,0.5784073,121.826836,0.47509003,0.47509003
80.86441,78.40361,-2.4608002,2.4608002,79.01356,-1.850853,1.850853,79.07288,-1.7915268,1.7915268
291.7628,288.62677,-3.1360168,3.1360168,294.6158,2.8530273,2.8530273,294.0989,2.3361206,2.3361206
28.559458,28.12553,-0.43392754,0.43392754,29.256184,0.69672585,0.69672585,29.365973,0.80651474,0.80651474
121.794685,119.21502,-2.5796661,2.5796661,120.87586,-0.91882324,0.91882324,120.63764,-1.1570435,1.1570435
54.90055,57.121662,2.2211113,2.2211113,55.159157,0.25860596,0.25860596,55.24216,0.34160995,0.34160995
281.19025,281.68604,0.49578857,0.49578857,281.00217,-0.18807983,0.18807983,280.84567,-0.34457397,0.34457397
248.96805,254.6076,5.639557,5.639557,253.40457,4.4365234,4.4365234,254.13634,5.168289,5.168289
27.279785,26.095034,-1.1847515,1.1847515,26.058788,-1.2209969,1.2209969,26.118538,-1.1612473,1.1612473
280.76273,280.9883,0.22558594,0.22558594,282.9099,2.1471863,2.1471863,282.29242,1.5296936,1.5296936
233.04709,240.09195,7.044861,7.044861,239.45045,6.403366,6.403366,239.7266,6.6795044,6.6795044
26.23963,25.918552,-0.32107735,0.32107735,25.61207,-0.62755966,0.62755966,25.603579,-0.6360512,0.6360512
48.772057,52.222942,3.4508858,3.4508858,51.608414,2.836357,2.836357,51.682384,2.910328,2.910328
35.347015,35.690144,0.3431282,0.3431282,36.1,0.7529831,0.7529831,36.118828,0.77181244,0.77181244
267.45465,260.61166,-6.842987,6.842987,263.3601,-4.0945435,4.0945435,262.8064,-4.6482544,4.6482544
60.650387,62.26306,1.6126747,1.6126747,60.685833,0.035446167,0.035446167,60.50459,-0.14579773,0.14579773
190.31248,194.33376,4.0212708,4.0212708,197.01178,6.699295,6.699295,196.67535,6.3628693,6.3628693
231.00372,234.71153,3.7078094,3.7078094,232.9944,1.9906769,1.9906769,232.80466,1.8009338,1.8009338
274.24725,273.54614,-0.70111084,0.70111084,274.92026,0.67300415,0.67300415,274.4891,0.2418518,0.2418518
317.77145,321.91724,4.1457825,4.1457825,323.34744,5.575989,5.575989,322.59323,4.8217773,4.8217773
19.063435,17.522255,-1.5411797,1.5411797,18.672499,-0.3909359,0.3909359,18.597055,-0.46637917,0.46637917
22.791548,21.118568,-1.6729794,1.6729794,21.682098,-1.1094494,1.1094494,21.79795,-0.99359703,0.99359703
134.06766,139.06802,5.000366,5.000366,135.2471,1.1794434,1.1794434,134.71074,0.64308167,0.64308167
174.70929,173.80719,-0.9020996,0.9020996,176.92345,2.214157,2.214157,176.73283,2.0235443,2.0235443
172.00009,175.46819,3.4680939,3.4680939,173.14958,1.1494904,1.1494904,173.12254,1.1224518,1.1224518
238.60913,246.04437,7.4352417,7.4352417,247.21541,8.606277,8.606277,247.21706,8.607925,8.607925
62.832,63.92932,1.0973206,1.0973206,62.652348,-0.17965317,0.17965317,62.4884,-0.34360123,0.34360123
242.40654,204.76575,-37.640793,37.640793,202.31897,-40.08757,40.08757,202.09584,-40.3107,40.3107
