E_true,E_pred_1,Error_1,|Error_1|,E_pred_2,Error_2,|Error_2|,E_pred_3,Error_3,|Error_3|
13.6154995,14.339529,0.72402954,0.72402954,14.079084,0.4635849,0.4635849,13.879895,0.2643957,0.2643957
255.36044,253.26895,-2.0914917,2.0914917,258.03885,2.6784058,2.6784058,257.9107,2.5502625,2.5502625
167.3263,173.07494,5.748642,5.748642,169.12415,1.7978516,1.7978516,168.89444,1.5681458,1.5681458
92.32725,92.7539,0.426651,0.426651,93.54484,1.2175903,1.2175903,93.558914,1.2316666,1.2316666
321.4711,317.0298,-4.4413147,4.4413147,325.03906,3.5679626,3.5679626,324.92188,3.4507751,3.4507751
72.247734,71.59271,-0.65502167,0.65502167,73.06476,0.81702423,0.81702423,73.0214,0.7736664,0.7736664
20.267736,17.402905,-2.864832,2.864832,20.812588,0.5448513,0.5448513,20.923756,0.6560192,0.6560192
166.24405,166.03989,-0.2041626,0.2041626,167.93372,1.6896667,1.6896667,167.68144,1.4373932,1.4373932
187.17761,190.6581,3.480484,3.480484,189.20306,2.0254517,2.0254517,189.10342,1.9258118,1.9258118
48.030506,45.92418,-2.106327,2.106327,48.657272,0.6267662,0.6267662,48.61449,0.5839844,0.5839844
191.43289,190.0262,-1.4066925,1.4066925,193.30884,1.875946,1.875946,193.27538,1.8424835,1.8424835
25.345673,27.292543,1.9468708,1.9468708,25.78632,0.44064713,0.44064713,25.818407,0.47273445,0.47273445
169.77461,170.31363,0.5390167,0.5390167,171.40848,1.6338654,1.6338654,171.13008,1.3554688,1.3554688
171.8656,170.81715,-1.0484467,1.0484467,174.40889,2.5432892,2.5432892,174.42438,2.5587769,2.5587769
261.59116,257.4277,-4.163452,4.163452,264.42728,2.8361206,2.8361206,264.22827,2.6371155,2.6371155
78.1707,79.36452,1.1938171,1.1938171,79.081184,0.9104843,0.9104843,78.93355,0.7628479,0.7628479
282.1036,277.86462,-4.238983,4.238983,287.01932,4.9157104,4.9157104,287.88818,5.7845764,5.7845764
82.29679,84.00658,1.7097855,1.7097855,83.23082,0.9340286,0.9340286,83.01618,0.71939087,0.71939087
299.97845,296.8925,-3.085968,3.085968,304.04178,4.063324,4.063324,304.1513,4.1728516,4.1728516
16.081053,12.649053,-3.4320002,3.4320002,16.563498,0.48244476,0.48244476,16.538647,0.45759392,0.45759392
277.71524,271.2236,-6.491638,6.491638,280.58704,2.8717957,2.8717957,280.41824,2.703003,2.703003
51.97599,52.46031,0.4843216,0.4843216,52.803196,0.82720566,0.82720566,52.8547,0.8787079,0.8787079
272.78427,283.27643,10.492157,10.492157,276.2716,3.4873352,3.4873352,276.21002,3.4257507,3.4257507
33.658104,32.594376,-1.0637283,1.0637283,34.167175,0.50907135,0.50907135,34.077324,0.41921997,0.41921997
109.00005,111.437164,2.437111,2.437111,110.39319,1.3931351,1.3931351,110.41123,1.4111786,1.4111786
120.23363,123.42478,3.1911545,3.1911545,121.440506,1.2068787,1.2068787,121.14899,0.9153595,0.9153595
215.8004,216.92467,1.1242676,1.1242676,218.10396,2.3035583,2.3035583,217.8042,2.0037994,2.0037994
59.781845,61.36684,1.5849953,1.5849953,60.46295,0.68110657,0.68110657,60.40047,0.61862564,0.61862564
165.39648,162.95268,-2.4438019,2.4438019,167.08966,1.6931763,1.6931763,166.8808,1.484314,1.484314
21.02686,20.893913,-0.13294601,0.13294601,21.436304,0.4094448,0.4094448,21.45826,0.4314003,0.4314003
312.00073,309.17105,-2.8296814,2.8296814,314.76233,2.7615967,2.7615967,314.38147,2.3807373,2.3807373
226.82837,220.56947,-6.258896,6.258896,229.04141,2.2130432,2.2130432,228.80484,1.976471,1.976471
142.33372,142.7343,0.40057373,0.40057373,144.75122,2.4174957,2.4174957,144.93773,2.604004,2.604004
82.93649,81.04553,-1.8909607,1.8909607,83.84814,0.911644,0.911644,83.734535,0.7980423,0.7980423
287.6276,283.0345,-4.593109,4.593109,290.27924,2.6516418,2.6516418,289.87387,2.2462769,2.2462769
206.67162,203.77513,-2.8964844,2.8964844,209.22008,2.548462,2.548462,209.02072,2.3491058,2.3491058
291.17477,292.50223,1.3274536,1.3274536,293.96112,2.7863464,2.7863464,293.7369,2.5621338,2.5621338
15.561459,16.57364,1.0121822,1.0121822,15.854966,0.29350758,0.29350758,15.866246,0.30478764,0.30478764
175.51727,177.5214,2.0041199,2.0041199,177.22421,1.7069397,1.7069397,177.00931,1.4920349,1.4920349
63.217274,62.877625,-0.3396492,0.3396492,64.06112,0.84384537,0.84384537,63.993492,0.7762184,0.7762184
83.83237,86.750595,2.9182281,2.9182281,84.73513,0.90276337,0.90276337,84.609146,0.7767792,0.7767792
204.78532,201.68399,-3.1013336,3.1013336,208.71771,3.9323883,3.9323883,209.18765,4.4023285,4.4023285
50.858036,51.190037,0.33200073,0.33200073,51.64146,0.7834244,0.7834244,51.62559,0.76755524,0.76755524
349.1796,345.4212,-3.7583923,3.7583923,353.06857,3.888977,3.888977,351.99,2.8103943,2.8103943
108.24239,110.81467,2.5722733,2.5722733,109.46972,1.2273254,1.2273254,109.31581,1.0734177,1.0734177
204.35822,199.82693,-4.5312805,4.5312805,208.7869,4.4286804,4.4286804,208.50827,4.150055,4.150055
229.63634,229.7164,0.080062866,0.080062866,232.77982,3.1434784,3.1434784,232.69371,3.057373,3.057373
110.67168,109.04252,-1.629158,1.629158,112.25334,1.581665,1.581665,112.26741,1.5957336,1.5957336
190.89493,190.29857,-0.59635925,0.59635925,193.20135,2.306427,2.306427,193.20325,2.308319,2.308319
160.5785,159.53326,-1.0452423,1.0452423,162.32565,1.7471466,1.7471466,162.37483,1.7963257,1.7963257
251.20352,252.65025,1.4467316,1.4467316,253.65985,2.4563293,2.4563293,253.47665,2.2731323,2.2731323
290.18488,289.37817,-0.80670166,0.80670166,293.44083,3.255951,3.255951,293.43396,3.2490845,3.2490845
284.17447,288.14056,3.966095,3.966095,286.9262,2.7517395,2.7517395,286.61993,2.445465,2.445465
40.564236,41.0158,0.4515648,0.4515648,41.07687,0.5126343,0.5126343,41.0616,0.49736404,0.49736404
259.76233,259.8592,0.09686279,0.09686279,262.22675,2.4644165,2.4644165,261.93466,2.1723328,2.1723328
190.4421,187.96951,-2.47258,2.47258,193.03903,2.596939,2.596939,193.37653,2.934433,2.934433
278.36124,278.99112,0.6298828,0.6298828,280.9507,2.5894775,2.5894775,280.67416,2.3129272,2.3129272
115.06559,123.74508,8.679489,8.679489,117.243256,2.1776657,2.1776657,117.544914,2.4793243,2.4793243
340.35397,338.1768,-2.177185,2.177185,344.35687,4.002899,4.002899,343.90845,3.5544739,3.5544739
300.33163,287.1951,-13.136536,13.136536,303.43027,3.0986328,3.0986328,303.15436,2.8227234,2.8227234
169.4119,170.59758,1.1856842,1.1856842,171.1788,1.7669067,1.7669067,170.96492,1.5530243,1.5530243
243.61324,243.93683,0.32359314,0.32359314,246.52727,2.914032,2.914032,246.55753,2.9442902,2.9442902
247.26982,245.1701,-2.0997162,2.0997162,249.75072,2.480896,2.480896,249.54118,2.2713623,2.2713623
134.04692,138.68031,4.6333923,4.6333923,135.47614,1.4292145,1.4292145,135.4747,1.4277802,1.4277802
332.0399,331.52026,-0.5196228,0.5196228,334.9815,2.9416199,2.9416199,334.31943,2.279541,2.279541
42.88372,40.88477,-1.998951,1.998951,43.42748,0.5437584,0.5437584,43.387646,0.5039253,0.5039253
141.17186,143.0288,1.8569336,1.8569336,142.64076,1.4689026,1.4689026,142.6483,1.4764404,1.4764404
301.9069,298.72784,-3.1790466,3.1790466,304.8891,2.9822083,2.9822083,304.594,2.6871033,2.6871033
76.555916,74.89339,-1.662529,1.662529,77.374306,0.8183899,0.8183899,77.272064,0.7161484,0.7161484
36.779316,37.378654,0.59933853,0.59933853,37.305992,0.5266762,0.5266762,37.25052,0.47120285,0.47120285
46.152164,46.493156,0.34099197,0.34099197,46.71486,0.56269455,0.56269455,46.69564,0.5434761,0.5434761
317.86588,317.64746,-0.2184143,0.2184143,321.18668,3.3208008,3.3208008,321.02832,3.162445,3.162445
145.53949,143.21408,-2.325409,2.325409,147.49426,1.954773,1.954773,147.5254,1.9859161,1.9859161
251.82475,251.58574,-0.23901367,0.23901367,254.93361,3.1088562,3.1088562,254.90323,3.078476,3.078476
233.05899,241.02124,7.9622498,7.9622498,235.52675,2.4677582,2.4677582,235.36429,2.3052979,2.3052979
269.0476,266.4535,-2.5941162,2.5941162,272.6806,3.6329956,3.6329956,272.49988,3.4522705,3.4522705
45.657467,43.796635,-1.8608322,1.8608322,46.218597,0.5611305,0.5611305,46.13639,0.4789238,0.4789238
115.188225,111.85909,-3.329132,3.329132,116.45229,1.2640686,1.2640686,116.24461,1.0563889,1.0563889
273.0347,270.90457,-2.130127,2.130127,277.3859,4.3511963,4.3511963,277.674,4.6393127,4.6393127
312.50818,311.86203,-0.6461487,0.6461487,315.56528,3.0570984,3.0570984,315.23935,2.7311707,2.7311707
295.89465,284.97665,-10.917999,10.917999,300.13013,4.2354736,4.2354736,300.2151,4.3204346,4.3204346
302.40604,299.20355,-3.2024841,3.2024841,305.64804,3.2420044,3.2420044,305.59125,3.1852112,3.1852112
171.43898,169.43341,-2.0055695,2.0055695,173.15811,1.7191315,1.7191315,172.96552,1.526535,1.526535
60.296295,59.71735,-0.57894516,0.57894516,60.99672,0.7004242,0.7004242,60.850266,0.55397034,0.55397034
64.86483,65.30138,0.43654633,0.43654633,65.581535,0.7167053,0.7167053,65.467255,0.6024246,0.6024246
269.7784,266.05084,-3.7275696,3.7275696,273.4364,3.6579895,3.6579895,273.3927,3.6142883,3.6142883
118.23442,118.385735,0.15131378,0.15131378,119.46648,1.2320557,1.2320557,119.28149,1.0470657,1.0470657
193.45346,198.27249,4.819031,4.819031,195.42273,1.9692688,1.9692688,195.4176,1.9641418,1.9641418
185.03647,187.92987,2.893402,2.893402,187.02249,1.986023,1.986023,186.77849,1.7420197,1.7420197
72.62332,72.9278,0.3044815,0.3044815,73.42801,0.8046875,0.8046875,73.365295,0.7419739,0.7419739
277.28046,275.39615,-1.8843079,1.8843079,279.86987,2.5894165,2.5894165,279.57385,2.293396,2.293396
189.18712,189.16507,-0.02204895,0.02204895,191.3099,2.1227875,2.1227875,191.15251,1.9653931,1.9653931
203.81213,196.27426,-7.5378723,7.5378723,205.74228,1.9301453,1.9301453,205.48935,1.6772156,1.6772156
91.98053,94.41193,2.4313965,2.4313965,92.95622,0.97569275,0.97569275,92.78448,0.80394745,0.80394745
220.43289,226.9402,6.507309,6.507309,222.49992,2.0670319,2.0670319,222.2152,1.7823029,1.7823029
89.765396,90.627686,0.8622894,0.8622894,90.83251,1.0671158,1.0671158,90.86864,1.103241,1.103241
165.93039,164.00462,-1.925766,1.925766,167.84746,1.9170685,1.9170685,167.77077,1.8403778,1.8403778
201.81123,204.48221,2.6709747,2.6709747,205.1781,3.366867,3.366867,205.4468,3.635559,3.635559
231.45425,239.67134,8.217087,8.217087,233.73262,2.278366,2.278366,233.56671,2.1124573,2.1124573
58.562958,59.676373,1.1134148,1.1134148,59.26674,0.7037811,0.7037811,59.282528,0.71957016,0.71957016
234.37883,226.06995,-8.308884,8.308884,237.01933,2.640503,2.640503,236.78409,2.4052582,2.4052582
322.63327,323.75803,1.1247559,1.1247559,325.79004,3.1567688,3.1567688,325.27844,2.645172,2.645172
130.32048,127.83605,-2.4844284,2.4844284,131.75293,1.4324493,1.4324493,131.7626,1.4421234,1.4421234
35.247147,34.4787,-0.7684479,0.7684479,35.79312,0.54597473,0.54597473,35.646393,0.39924622,0.39924622
108.91384,111.69994,2.7861023,2.7861023,110.019066,1.1052246,1.1052246,109.82739,0.91355133,0.91355133
97.88363,98.45671,0.573082,0.573082,98.89021,1.0065842,1.0065842,98.743675,0.8600464,0.8600464
22.720076,22.55093,-0.16914558,0.16914558,23.255064,0.5349884,0.5349884,23.222946,0.50287056,0.50287056
27.188604,28.276829,1.0882244,1.0882244,27.616087,0.4274826,0.4274826,27.50413,0.31552505,0.31552505
148.33592,148.12845,-0.20747375,0.20747375,149.7932,1.4572754,1.4572754,149.56627,1.2303467,1.2303467
81.807236,83.61659,1.8093567,1.8093567,82.70594,0.8987045,0.8987045,82.456696,0.64945984,0.64945984
262.93726,260.31122,-2.6260376,2.6260376,265.58997,2.65271,2.65271,265.41592,2.4786682,2.4786682
230.90181,237.0112,6.1093903,6.1093903,233.73244,2.8306274,2.8306274,233.5735,2.671692,2.671692
256.98026,256.58447,-0.39578247,0.39578247,259.84985,2.8695984,2.8695984,259.84665,2.866394,2.866394
245.24701,239.00511,-6.2418976,6.2418976,247.79054,2.5435333,2.5435333,247.60242,2.3554077,2.3554077
310.55975,315.11267,4.5529175,4.5529175,313.70386,3.144104,3.144104,313.4301,2.8703613,2.8703613
139.04492,137.0934,-1.9515228,1.9515228,140.964,1.9190826,1.9190826,140.928,1.8830719,1.8830719
138.69022,133.58394,-5.1062775,5.1062775,140.24498,1.5547638,1.5547638,140.08273,1.3925171,1.3925171
310.32367,309.73175,-0.59191895,0.59191895,313.88547,3.561798,3.561798,313.69302,3.3693542,3.3693542
152.63438,153.42833,0.7939453,0.7939453,154.14772,1.5133362,1.5133362,154.00702,1.3726349,1.3726349
134.18694,132.62862,-1.5583191,1.5583191,136.23006,2.0431213,2.0431213,136.13379,1.9468536,1.9468536
28.526985,28.48063,-0.046354294,0.046354294,28.981115,0.45413017,0.45413017,28.910208,0.38322258,0.38322258
287.34723,278.99225,-8.35498,8.35498,290.03064,2.6834106,2.6834106,289.67838,2.3311462,2.3311462
53.640457,49.71766,-3.9227982,3.9227982,54.388615,0.7481575,0.7481575,54.463856,0.8233986,0.8233986
167.43102,178.34369,10.912674,10.912674,169.77304,2.3420258,2.3420258,170.28612,2.8551025,2.8551025
210.22351,217.42796,7.2044525,7.2044525,212.97469,2.751175,2.751175,212.9741,2.750595,2.750595
149.83412,151.36604,1.5319214,1.5319214,151.33618,1.5020599,1.5020599,150.99838,1.1642609,1.1642609
93.96485,90.60104,-3.3638077,3.3638077,95.002266,1.0374146,1.0374146,94.97426,1.009407,1.009407
199.46284,201.31422,1.8513794,1.8513794,201.36113,1.8982849,1.8982849,201.06343,1.6005859,1.6005859
70.8846,72.398094,1.5134964,1.5134964,71.61134,0.7267456,0.7267456,71.47566,0.59106445,0.59106445
185.84378,182.09895,-3.7448273,3.7448273,187.75607,1.9122925,1.9122925,187.59264,1.7488556,1.7488556
13.274666,12.592469,-0.6821966,0.6821966,13.800616,0.52595043,0.52595043,13.732941,0.45827484,0.45827484
219.53102,221.50981,1.9787903,1.9787903,221.67142,2.140396,2.140396,221.4863,1.9552765,1.9552765
55.362686,57.106197,1.7435112,1.7435112,55.999046,0.63636017,0.63636017,55.99647,0.63378525,0.63378525
45.09982,46.053696,0.9538765,0.9538765,45.646732,0.54691315,0.54691315,45.57728,0.47745895,0.47745895
90.993416,90.92321,-0.07020569,0.07020569,92.01718,1.0237656,1.0237656,91.99325,0.99983215,0.99983215
40.343956,40.90132,0.5573654,0.5573654,40.911175,0.5672188,0.5672188,40.87042,0.52646255,0.52646255
168.08626,164.83342,-3.2528381,3.2528381,169.71599,1.6297302,1.6297302,169.49284,1.4065857,1.4065857
348.0651,342.2188,-5.846283,5.846283,351.45093,3.3858337,3.3858337,350.31308,2.2479858,2.2479858
62.385296,63.688133,1.3028374,1.3028374,63.128777,0.7434807,0.7434807,63.16311,0.77781296,0.77781296
168.35947,159.6087,-8.750763,8.750763,170.24121,1.8817444,1.8817444,170.15742,1.7979584,1.7979584
235.2509,228.57127,-6.6796265,6.6796265,237.73006,2.4791565,2.4791565,237.51321,2.2623138,2.2623138
349.39886,347.9074,-1.4914551,1.4914551,354.5295,5.1306458,5.1306458,354.13016,4.7312927,4.7312927
74.18788,78.363716,4.1758347,4.1758347,74.96622,0.7783356,0.7783356,74.817085,0.6292038,0.6292038
234.04211,232.39781,-1.6443024,1.6443024,236.27942,2.2373047,2.2373047,236.05482,2.0127106,2.0127106
284.87518,283.10446,-1.7707214,1.7707214,287.61758,2.7424011,2.7424011,287.40402,2.528839,2.528839
304.93814,308.39053,3.4523926,3.4523926,307.72238,2.7842407,2.7842407,307.3036,2.365448,2.365448
183.64604,180.48854,-3.1575012,3.1575012,185.63783,1.9917908,1.9917908,185.55098,1.9049377,1.9049377
159.66599,158.25687,-1.4091187,1.4091187,161.33217,1.6661835,1.6661835,161.0632,1.3972168,1.3972168
166.32669,164.48749,-1.8392029,1.8392029,167.96594,1.6392517,1.6392517,167.74152,1.4148254,1.4148254
60.36183,58.22712,-2.1347122,2.1347122,61.149773,0.787941,0.787941,61.086452,0.7246208,0.7246208
196.81241,195.09566,-1.7167511,1.7167511,198.72139,1.9089813,1.9089813,198.50368,1.6912689,1.6912689
204.03674,202.62813,-1.4086151,1.4086151,206.11697,2.0802307,2.0802307,205.93112,1.8943787,1.8943787
41.812756,42.152725,0.33996964,0.33996964,42.389957,0.57720184,0.57720184,42.33459,0.5218353,0.5218353
124.25001,123.96135,-0.28865814,0.28865814,125.57554,1.325531,1.325531,125.52992,1.2799149,1.2799149
80.42156,80.97297,0.55140686,0.55140686,81.333244,0.9116821,0.9116821,81.2332,0.8116379,0.8116379
279.18735,283.20956,4.022217,4.022217,282.82684,3.6394958,3.6394958,282.7053,3.5179443,3.5179443
69.152794,69.01391,-0.1388855,0.1388855,69.909134,0.75634,0.75634,69.81817,0.66537476,0.66537476
28.398527,30.647585,2.2490578,2.2490578,28.892702,0.49417496,0.49417496,28.787716,0.38918877,0.38918877
321.9898,322.74548,0.75567627,0.75567627,326.1986,4.2088013,4.2088013,326.03372,4.043915,4.043915
46.367245,44.230762,-2.1364822,2.1364822,47.048077,0.6808319,0.6808319,47.064117,0.6968727,0.6968727
83.22259,84.79216,1.5695724,1.5695724,84.140175,0.9175873,0.9175873,84.10471,0.88212585,0.88212585
158.49287,160.78076,2.2878876,2.2878876,160.66406,2.1711884,2.1711884,160.8405,2.3476257,2.3476257
27.630491,28.718678,1.0881863,1.0881863,28.075686,0.44519424,0.44519424,28.058317,0.42782593,0.42782593
201.56665,201.51534,-0.051315308,0.051315308,204.15431,2.5876617,2.5876617,204.10753,2.5408783,2.5408783
52.506016,52.987377,0.4813614,0.4813614,53.15191,0.6458931,0.6458931,52.97408,0.46806335,0.46806335
291.59137,294.5309,2.9395447,2.9395447,295.30328,3.711914,3.711914,295.25177,3.6604004,3.6604004
183.10898,176.43413,-6.6748505,6.6748505,186.9029,3.7939148,3.7939148,187.51118,4.4022064,4.4022064
126.48502,131.05132,4.566292,4.566292,127.95997,1.4749451,1.4749451,127.89535,1.4103241,1.4103241
205.00099,205.29858,0.29759216,0.29759216,207.05367,2.0526733,2.0526733,206.87216,1.87117,1.87117
305.62726,296.7577,-8.869568,8.869568,309.96793,4.3406677,4.3406677,310.053,4.4257507,4.4257507
122.656075,127.074234,4.4181595,4.4181595,123.9089,1.2528229,1.2528229,123.905594,1.2495193,1.2495193
340.93762,337.3645,-3.57312,3.57312,343.7587,2.8210754,2.8210754,342.92264,1.9850159,1.9850159
35.085865,35.50761,0.4217453,0.4217453,35.59256,0.5066948,0.5066948,35.576973,0.49110794,0.49110794
150.48439,151.4058,0.92141724,0.92141724,152.06882,1.5844269,1.5844269,151.93527,1.450882,1.450882
81.9428,82.400276,0.45747375,0.45747375,82.80206,0.85926056,0.85926056,82.71177,0.7689667,0.7689667
74.2321,77.822426,3.5903244,3.5903244,75.01783,0.78572845,0.78572845,74.84659,0.6144867,0.6144867
85.77832,91.63797,5.8596497,5.8596497,86.84812,1.0698013,1.0698013,86.85718,1.0788574,1.0788574
29.194426,29.106806,-0.08761978,0.08761978,29.71832,0.52389526,0.52389526,29.811571,0.61714554,0.61714554
198.18892,197.08142,-1.1074982,1.1074982,200.102,1.9130859,1.9130859,199.88243,1.693512,1.693512
211.26967,214.94757,3.6779022,3.6779022,213.30287,2.0332031,2.0332031,212.96474,1.6950684,1.6950684
346.3841,347.6076,1.2235107,1.2235107,350.10187,3.7177734,3.7177734,349.18237,2.7982788,2.7982788
75.17546,77.81538,2.6399155,2.6399155,76.18475,1.0092926,1.0092926,75.92279,0.7473297,0.7473297
75.85576,77.831856,1.9760971,1.9760971,76.69504,0.8392792,0.8392792,76.84791,0.99214935,0.99214935
89.45801,89.509056,0.05104828,0.05104828,90.58261,1.1246033,1.1246033,90.77698,1.3189697,1.3189697
69.341286,66.88865,-2.4526367,2.4526367,70.229065,0.88777924,0.88777924,70.35005,1.0087662,1.0087662
48.500607,44.86636,-3.6342468,3.6342468,49.1809,0.68029404,0.68029404,49.28234,0.78173447,0.78173447
196.15747,196.27463,0.11715698,0.11715698,198.02397,1.8665009,1.8665009,197.68027,1.5227966,1.5227966
164.87535,163.15707,-1.718277,1.718277,166.53444,1.6590881,1.6590881,166.48322,1.6078644,1.6078644
239.40633,240.35197,0.9456482,0.9456482,241.6647,2.258377,2.258377,241.3824,1.9760742,1.9760742
155.361,152.12914,-3.2318573,3.2318573,158.09189,2.730896,2.730896,158.20088,2.8398895,2.8398895
79.93113,76.27115,-3.6599808,3.6599808,80.79188,0.8607483,0.8607483,80.69442,0.7632904,0.7632904
107.75498,108.81454,1.059555,1.059555,108.83243,1.077446,1.077446,108.53092,0.77593994,0.77593994
30.40595,29.769917,-0.636034,0.636034,30.876534,0.47058296,0.47058296,30.943113,0.5371628,0.5371628
334.19608,337.1209,2.9248352,2.9248352,337.41397,3.2178955,3.2178955,336.70706,2.5109863,2.5109863
192.15732,193.22827,1.0709534,1.0709534,194.35292,2.1956024,2.1956024,194.27805,2.1207275,2.1207275
202.32362,204.63695,2.313324,2.313324,205.34569,3.0220642,3.0220642,205.52313,3.1995087,3.1995087
236.81662,245.30803,8.491409,8.491409,239.85622,3.0395966,3.0395966,239.88683,3.0702057,3.0702057
193.6919,191.88213,-1.8097687,1.8097687,196.0357,2.343811,2.343811,196.05597,2.3640747,2.3640747
246.78528,243.72934,-3.0559387,3.0559387,249.87463,3.0893555,3.0893555,249.82768,3.0424042,3.0424042
131.27925,130.94507,-0.33418274,0.33418274,132.60927,1.3300171,1.3300171,132.39142,1.1121674,1.1121674
295.34677,291.07135,-4.275421,4.275421,298.8405,3.493744,3.493744,298.8466,3.499817,3.499817
239.09381,241.4484,2.3545837,2.3545837,242.39009,3.29628,3.29628,242.37778,3.283966,3.283966
225.65985,229.73006,4.0702057,4.0702057,228.3369,2.6770477,2.6770477,228.45161,2.7917633,2.7917633
259.19904,262.29196,3.092926,3.092926,262.71732,3.51828,3.51828,262.70557,3.5065308,3.5065308
279.17426,283.64487,4.4706116,4.4706116,281.97754,2.8032837,2.8032837,281.7213,2.547058,2.547058
307.84146,304.09048,-3.7509766,3.7509766,311.70374,3.8622742,3.8622742,311.58292,3.741455,3.741455
67.59386,63.50516,-4.0886955,4.0886955,68.32784,0.7339859,0.7339859,68.204735,0.610878,0.610878
160.07764,155.57582,-4.501816,4.501816,161.63591,1.5582733,1.5582733,161.42972,1.3520813,1.3520813
88.38259,89.01922,0.6366272,0.6366272,89.31809,0.9355011,0.9355011,89.26808,0.8854904,0.8854904
208.92561,211.95024,3.0246277,3.0246277,211.18236,2.2567444,2.2567444,211.0466,2.120987,2.120987
207.84818,205.60114,-2.2470398,2.2470398,209.87752,2.0293427,2.0293427,209.73334,1.8851624,1.8851624
264.29587,261.27496,-3.0209045,3.0209045,267.13782,2.8419495,2.8419495,267.11603,2.82016,2.82016
58.41066,59.1554,0.74473953,0.74473953,59.08245,0.6717911,0.6717911,59.07413,0.6634712,0.6634712
160.19481,156.34859,-3.846222,3.846222,161.76753,1.5727234,1.5727234,161.49533,1.3005219,1.3005219
38.805656,40.320744,1.5150871,1.5150871,39.32234,0.5166817,0.5166817,39.29926,0.49360275,0.49360275
234.48412,236.94144,2.4573212,2.4573212,236.78703,2.3029175,2.3029175,236.5856,2.1014862,2.1014862
282.12738,289.3329,7.2055054,7.2055054,285.16714,3.0397644,3.0397644,284.9759,2.8485107,2.8485107
106.17963,106.08208,-0.09754944,0.09754944,107.2653,1.0856705,1.0856705,107.07933,0.899704,0.899704
173.81291,166.2811,-7.5318146,7.5318146,177.07751,3.2646027,3.2646027,177.3773,3.564392,3.564392
145.21286,143.36826,-1.8446045,1.8446045,146.65486,1.4420013,1.4420013,146.43454,1.2216797,1.2216797
20.178274,19.491741,-0.686533,0.686533,20.562008,0.38373375,0.38373375,20.598745,0.4204712,0.4204712
88.93266,92.219955,3.2872925,3.2872925,89.95559,1.0229263,1.0229263,89.836876,0.90421295,0.90421295
244.5002,244.10034,-0.39985657,0.39985657,246.77927,2.279068,2.279068,246.39072,1.8905182,1.8905182
93.16791,89.83048,-3.3374252,3.3374252,94.160164,0.99225616,0.99225616,94.07811,0.910202,0.910202
85.35944,89.84625,4.486809,4.486809,86.595604,1.2361603,1.2361603,86.63099,1.2715454,1.2715454
206.96994,206.37653,-0.5934143,0.5934143,209.82205,2.8521118,2.8521118,209.99985,3.0299072,3.0299072
35.020443,33.828167,-1.192276,1.192276,35.5086,0.48815536,0.48815536,35.43084,0.41039658,0.41039658
334.25018,330.449,-3.801178,3.801178,337.22568,2.9754944,2.9754944,336.4706,2.2204285,2.2204285
127.87292,131.60544,3.732521,3.732521,129.49438,1.6214676,1.6214676,129.54697,1.6740494,1.6740494
16.069408,16.48296,0.41355133,0.41355133,16.420897,0.3514881,0.3514881,16.402172,0.33276367,0.33276367
254.87207,253.97745,-0.8946228,0.8946228,257.95306,3.0809937,3.0809937,258.00183,3.1297607,3.1297607
166.36613,173.07602,6.7098846,6.7098846,168.02202,1.6558838,1.6558838,168.01778,1.6516418,1.6516418
210.89449,211.8687,0.97421265,0.97421265,213.83516,2.9406738,2.9406738,213.95717,3.062683,3.062683
70.0082,66.7895,-3.2187042,3.2187042,70.82756,0.8193588,0.8193588,70.73906,0.73085785,0.73085785
225.4099,229.58646,4.1765594,4.1765594,227.579,2.169098,2.169098,227.37535,1.9654541,1.9654541
63.06782,62.471043,-0.59677887,0.59677887,63.757607,0.689785,0.689785,63.74979,0.6819687,0.6819687
252.00076,250.03316,-1.9676056,1.9676056,256.77582,4.775055,4.775055,257.29834,5.297577,5.297577
127.14276,129.61984,2.4770813,2.4770813,128.55804,1.4152832,1.4152832,128.48776,1.3450012,1.3450012
120.916336,121.27894,0.36260223,0.36260223,122.26417,1.3478317,1.3478317,122.28057,1.3642349,1.3642349
27.068851,25.339079,-1.7297726,1.7297726,27.71555,0.646698,0.646698,28.09831,1.029459,1.029459
214.35934,217.24042,2.881073,2.881073,216.90553,2.5461884,2.5461884,216.6334,2.274063,2.274063
237.26569,245.35898,8.093292,8.093292,240.44589,3.1802063,3.1802063,240.31529,3.0496063,3.0496063
174.2018,171.96222,-2.2395782,2.2395782,175.89757,1.6957703,1.6957703,175.68175,1.47995,1.47995
58.990833,62.96246,3.9716263,3.9716263,59.656822,0.6659889,0.6659889,59.548378,0.5575447,0.5575447
192.40074,195.55406,3.1533203,3.1533203,194.6762,2.2754517,2.2754517,194.56154,2.160797,2.160797
123.50231,123.689766,0.18745422,0.18745422,124.79259,1.2902756,1.2902756,124.86389,1.3615799,1.3615799
68.72269,66.3216,-2.401085,2.401085,69.711624,0.9889374,0.9889374,69.69859,0.9759064,0.9759064
144.21051,151.03098,6.820465,6.820465,145.88927,1.6787567,1.6787567,145.84406,1.6335449,1.6335449
331.03113,341.76562,10.734497,10.734497,334.2368,3.205658,3.205658,333.8274,2.7962646,2.7962646
237.00429,234.81108,-2.1932068,2.1932068,239.91295,2.908661,2.908661,239.76054,2.756256,2.756256
17.446104,17.69457,0.24846649,0.24846649,17.816923,0.3708191,0.3708191,17.882338,0.43623352,0.43623352
